PPN_TP_Record,GND_ID
152724621,http://d-nb.info/gnd/121320421
152723099,http://d-nb.info/gnd/121318729
152722904,http://d-nb.info/gnd/121318524
152722203,http://d-nb.info/gnd/121317730
152720995,http://d-nb.info/gnd/121315797
15272074X,http://d-nb.info/gnd/121315436
152719490,http://d-nb.info/gnd/121313700
152719334,http://d-nb.info/gnd/121313514
152719121,http://d-nb.info/gnd/121313271
152717757,http://d-nb.info/gnd/121311341
152717722,http://d-nb.info/gnd/121311252
15271622X,http://d-nb.info/gnd/121309010
152714057,http://d-nb.info/gnd/121305902
152712569,http://d-nb.info/gnd/121303861
152712100,http://d-nb.info/gnd/121303314
152708669,http://d-nb.info/gnd/121299430
152707506,http://d-nb.info/gnd/121298035
152706917,http://d-nb.info/gnd/121297233
152706240,http://d-nb.info/gnd/121296253
152706062,http://d-nb.info/gnd/121295923
152705937,http://d-nb.info/gnd/121295753
15270518X,http://d-nb.info/gnd/121294900
152702709,http://d-nb.info/gnd/121292061
152702636,http://d-nb.info/gnd/121291979
15270177X,http://d-nb.info/gnd/121290719
152700560,http://d-nb.info/gnd/121289176
152698809,http://d-nb.info/gnd/121287319
152697934,http://d-nb.info/gnd/121286363
152697330,http://d-nb.info/gnd/121285650
152696008,http://d-nb.info/gnd/121284190
15269594X,http://d-nb.info/gnd/121284115
152695567,http://d-nb.info/gnd/121283453
152694668,http://d-nb.info/gnd/121282341
152693823,http://d-nb.info/gnd/121281418
15269322X,http://d-nb.info/gnd/121280713
152692533,http://d-nb.info/gnd/121279863
152691278,http://d-nb.info/gnd/121278182
152690948,http://d-nb.info/gnd/121277755
152690883,http://d-nb.info/gnd/121277682
152689362,http://d-nb.info/gnd/121275868
15268929X,http://d-nb.info/gnd/121275795
152688560,http://d-nb.info/gnd/121274942
152688021,http://d-nb.info/gnd/121274268
152686681,http://d-nb.info/gnd/121272443
152686134,http://d-nb.info/gnd/121271706
152685049,http://d-nb.info/gnd/121270386
152683992,http://d-nb.info/gnd/121269078
152683003,http://d-nb.info/gnd/121267946
152681744,http://d-nb.info/gnd/121266508
152680799,http://d-nb.info/gnd/121265390
152680667,http://d-nb.info/gnd/121265269
152680381,http://d-nb.info/gnd/121264890
152679669,http://d-nb.info/gnd/121263959
15267957X,http://d-nb.info/gnd/121263835
15267831X,http://d-nb.info/gnd/121262324
152677348,http://d-nb.info/gnd/12126114X
152676783,http://d-nb.info/gnd/121260496
152676260,http://d-nb.info/gnd/121259919
15267621X,http://d-nb.info/gnd/121259854
152675353,http://d-nb.info/gnd/121258815
15267456X,http://d-nb.info/gnd/121257932
152674403,http://d-nb.info/gnd/121257754
152674357,http://d-nb.info/gnd/12125769X
152673458,http://d-nb.info/gnd/121256707
152673385,http://d-nb.info/gnd/121256626
152672419,http://d-nb.info/gnd/121255514
152668853,http://d-nb.info/gnd/121250911
152668837,http://d-nb.info/gnd/121250857
152668179,http://d-nb.info/gnd/121249794
152667806,http://d-nb.info/gnd/121249220
152667733,http://d-nb.info/gnd/121249123
152667121,http://d-nb.info/gnd/121248402
152663800,http://d-nb.info/gnd/12124475X
152663754,http://d-nb.info/gnd/121244695
152663037,http://d-nb.info/gnd/121243834
152662952,http://d-nb.info/gnd/121243753
152660631,http://d-nb.info/gnd/121240932
152660216,http://d-nb.info/gnd/121240371
152660151,http://d-nb.info/gnd/121240290
152660054,http://d-nb.info/gnd/121240185
152659706,http://d-nb.info/gnd/121239691
152658262,http://d-nb.info/gnd/121237893
152658114,http://d-nb.info/gnd/121237729
152658084,http://d-nb.info/gnd/121237680
152657754,http://d-nb.info/gnd/121237311
152656634,http://d-nb.info/gnd/121235696
152655999,http://d-nb.info/gnd/121234967
152655638,http://d-nb.info/gnd/12123438X
152655468,http://d-nb.info/gnd/121234177
152655433,http://d-nb.info/gnd/12123410X
152654976,http://d-nb.info/gnd/121233502
152654534,http://d-nb.info/gnd/121232972
152653686,http://d-nb.info/gnd/121231860
15265139X,http://d-nb.info/gnd/121229017
152651098,http://d-nb.info/gnd/121228673
152650911,http://d-nb.info/gnd/121228444
152649875,http://d-nb.info/gnd/121226948
152649662,http://d-nb.info/gnd/121226689
152648143,http://d-nb.info/gnd/121224643
152646299,http://d-nb.info/gnd/121222152
152645993,http://d-nb.info/gnd/121221695
152645322,http://d-nb.info/gnd/121220494
152644490,http://d-nb.info/gnd/121219135
152644210,http://d-nb.info/gnd/121218686
152643931,http://d-nb.info/gnd/121218309
152643079,http://d-nb.info/gnd/121217108
152642897,http://d-nb.info/gnd/121216926
152642684,http://d-nb.info/gnd/121216683
152639691,http://d-nb.info/gnd/121213013
152639675,http://d-nb.info/gnd/121212998
152638849,http://d-nb.info/gnd/121211908
152638806,http://d-nb.info/gnd/12121186X
15263522X,http://d-nb.info/gnd/121207722
15263519X,http://d-nb.info/gnd/121207692
152635122,http://d-nb.info/gnd/121207560
152634789,http://d-nb.info/gnd/121207129
152633871,http://d-nb.info/gnd/121206017
152633820,http://d-nb.info/gnd/121205967
15263374X,http://d-nb.info/gnd/121205878
152631933,http://d-nb.info/gnd/121203719
152627790,http://d-nb.info/gnd/121198812
152627324,http://d-nb.info/gnd/121198243
152627006,http://d-nb.info/gnd/121197867
152625151,http://d-nb.info/gnd/121195716
15262483X,http://d-nb.info/gnd/121195333
152623868,http://d-nb.info/gnd/121194213
152622004,http://d-nb.info/gnd/121192024
152621407,http://d-nb.info/gnd/121191362
152620516,http://d-nb.info/gnd/121190412
152620494,http://d-nb.info/gnd/121190390
152620400,http://d-nb.info/gnd/121190250
152620036,http://d-nb.info/gnd/121189791
152619860,http://d-nb.info/gnd/121189597
152619801,http://d-nb.info/gnd/12118952X
152618570,http://d-nb.info/gnd/121188078
152616829,http://d-nb.info/gnd/121185648
152615857,http://d-nb.info/gnd/121184293
152613889,http://d-nb.info/gnd/121181790
152613846,http://d-nb.info/gnd/121181731
152613072,http://d-nb.info/gnd/121180719
152612378,http://d-nb.info/gnd/121179710
152611916,http://d-nb.info/gnd/121179125
152610200,http://d-nb.info/gnd/121176983
152609830,http://d-nb.info/gnd/121176525
152608877,http://d-nb.info/gnd/121175367
152606874,http://d-nb.info/gnd/12117283X
152606548,http://d-nb.info/gnd/121172422
152605770,http://d-nb.info/gnd/121171507
152604294,http://d-nb.info/gnd/121169804
152602623,http://d-nb.info/gnd/121167720
152602518,http://d-nb.info/gnd/121167585
152601805,http://d-nb.info/gnd/121166791
152600337,http://d-nb.info/gnd/121164306
15260006X,http://d-nb.info/gnd/121163881
152599428,http://d-nb.info/gnd/121163105
152598472,http://d-nb.info/gnd/121162109
152597786,http://d-nb.info/gnd/121161005
152596771,http://d-nb.info/gnd/121159566
152596569,http://d-nb.info/gnd/121159280
152596186,http://d-nb.info/gnd/121158772
152595503,http://d-nb.info/gnd/121157504
152594965,http://d-nb.info/gnd/121156923
152594949,http://d-nb.info/gnd/121156907
152594493,http://d-nb.info/gnd/121156362
152593993,http://d-nb.info/gnd/121155560
152592105,http://d-nb.info/gnd/12115310X
152592075,http://d-nb.info/gnd/121153053
152592024,http://d-nb.info/gnd/121152960
152591907,http://d-nb.info/gnd/121152766
152589899,http://d-nb.info/gnd/121149889
152589163,http://d-nb.info/gnd/121148645
152588892,http://d-nb.info/gnd/121148122
152587667,http://d-nb.info/gnd/12114643X
152587500,http://d-nb.info/gnd/121146189
152587292,http://d-nb.info/gnd/121145956
152586261,http://d-nb.info/gnd/121144615
152586105,http://d-nb.info/gnd/12114433X
152584951,http://d-nb.info/gnd/121142906
152584374,http://d-nb.info/gnd/121142175
152584021,http://d-nb.info/gnd/121141578
152583556,http://d-nb.info/gnd/121140784
152583025,http://d-nb.info/gnd/121140083
152582088,http://d-nb.info/gnd/121138747
152582037,http://d-nb.info/gnd/121138674
152581723,http://d-nb.info/gnd/121138097
152580875,http://d-nb.info/gnd/121136892
152580646,http://d-nb.info/gnd/121136604
152580492,http://d-nb.info/gnd/121136345
152580352,http://d-nb.info/gnd/121136140
152579982,http://d-nb.info/gnd/121135748
152578773,http://d-nb.info/gnd/121134326
152578242,http://d-nb.info/gnd/121133656
152577939,http://d-nb.info/gnd/121133117
152576479,http://d-nb.info/gnd/121130819
152576193,http://d-nb.info/gnd/121130517
152575774,http://d-nb.info/gnd/121130053
152573712,http://d-nb.info/gnd/121127761
152573402,http://d-nb.info/gnd/121127451
152572112,http://d-nb.info/gnd/121125831
152571906,http://d-nb.info/gnd/121125513
152571876,http://d-nb.info/gnd/121125459
152571159,http://d-nb.info/gnd/12112441X
152570543,http://d-nb.info/gnd/121123766
152569677,http://d-nb.info/gnd/121122387
152569634,http://d-nb.info/gnd/121122344
152568387,http://d-nb.info/gnd/121120597
152566902,http://d-nb.info/gnd/121118819
152566716,http://d-nb.info/gnd/121118401
152565825,http://d-nb.info/gnd/121117278
152565167,http://d-nb.info/gnd/121116344
152563709,http://d-nb.info/gnd/121114597
152561013,http://d-nb.info/gnd/12111063X
152560726,http://d-nb.info/gnd/121110095
152560610,http://d-nb.info/gnd/12110995X
15255906X,http://d-nb.info/gnd/121107868
152557679,http://d-nb.info/gnd/121105970
152557210,http://d-nb.info/gnd/121105377
152556796,http://d-nb.info/gnd/121104761
152556400,http://d-nb.info/gnd/121104338
152554769,http://d-nb.info/gnd/121102300
152554521,http://d-nb.info/gnd/121101991
152553118,http://d-nb.info/gnd/121100251
152552073,http://d-nb.info/gnd/121098826
152552014,http://d-nb.info/gnd/121098753
152551719,http://d-nb.info/gnd/121098338
152550976,http://d-nb.info/gnd/121097374
152549226,http://d-nb.info/gnd/121094596
152548068,http://d-nb.info/gnd/121092291
152547711,http://d-nb.info/gnd/121091341
152546537,http://d-nb.info/gnd/121089649
152546383,http://d-nb.info/gnd/121089452
152544585,http://d-nb.info/gnd/121086305
152544097,http://d-nb.info/gnd/121085082
152543902,http://d-nb.info/gnd/121084795
152543406,http://d-nb.info/gnd/121083969
152542760,http://d-nb.info/gnd/121082768
152542558,http://d-nb.info/gnd/121082415
152541500,http://d-nb.info/gnd/121080889
152540245,http://d-nb.info/gnd/12107904X
152539867,http://d-nb.info/gnd/121078477
152539344,http://d-nb.info/gnd/121077721
152539115,http://d-nb.info/gnd/121077403
152538992,http://d-nb.info/gnd/121077179
15253881X,http://d-nb.info/gnd/121076946
152536191,http://d-nb.info/gnd/121073246
152535640,http://d-nb.info/gnd/121072436
152535071,http://d-nb.info/gnd/121071529
152534326,http://d-nb.info/gnd/121070093
152534318,http://d-nb.info/gnd/121070085
15253413X,http://d-nb.info/gnd/121069656
152533958,http://d-nb.info/gnd/121069435
152533656,http://d-nb.info/gnd/121069060
152532285,http://d-nb.info/gnd/121067211
152531076,http://d-nb.info/gnd/121065189
152530266,http://d-nb.info/gnd/121064093
152530010,http://d-nb.info/gnd/121063682
152529772,http://d-nb.info/gnd/121063143
152529039,http://d-nb.info/gnd/121062031
152529012,http://d-nb.info/gnd/12106199X
152527834,http://d-nb.info/gnd/121060020
152527206,http://d-nb.info/gnd/121059286
152527028,http://d-nb.info/gnd/12105909X
152526765,http://d-nb.info/gnd/121058786
15252312X,http://d-nb.info/gnd/121054608
152523081,http://d-nb.info/gnd/121054551
152521267,http://d-nb.info/gnd/121052435
15252097X,http://d-nb.info/gnd/121052079
152519564,http://d-nb.info/gnd/121050343
152518150,http://d-nb.info/gnd/121048659
152517170,http://d-nb.info/gnd/121047415
15251709X,http://d-nb.info/gnd/121047326
152516891,http://d-nb.info/gnd/121047040
152516433,http://d-nb.info/gnd/121046540
152516336,http://d-nb.info/gnd/121046443
152513841,http://d-nb.info/gnd/121043541
15251306X,http://d-nb.info/gnd/121042642
152513000,http://d-nb.info/gnd/121042561
152512128,http://d-nb.info/gnd/12104145X
152509275,http://d-nb.info/gnd/121038106
152508368,http://d-nb.info/gnd/121036960
152507043,http://d-nb.info/gnd/121035298
152504826,http://d-nb.info/gnd/121032183
152503846,http://d-nb.info/gnd/121031004
15250320X,http://d-nb.info/gnd/121030164
15250303X,http://d-nb.info/gnd/121029956
152502459,http://d-nb.info/gnd/121029239
152501819,http://d-nb.info/gnd/121028488
152501452,http://d-nb.info/gnd/121027872
152501444,http://d-nb.info/gnd/121027864
152500898,http://d-nb.info/gnd/121027104
152500790,http://d-nb.info/gnd/121026973
152500715,http://d-nb.info/gnd/12102685X
152500030,http://d-nb.info/gnd/121025969
152499849,http://d-nb.info/gnd/121025713
152499687,http://d-nb.info/gnd/121025519
152498966,http://d-nb.info/gnd/121024512
152498869,http://d-nb.info/gnd/121024385
152497226,http://d-nb.info/gnd/121022250
152496084,http://d-nb.info/gnd/121020967
152495401,http://d-nb.info/gnd/121020150
152494669,http://d-nb.info/gnd/121019330
152494103,http://d-nb.info/gnd/121018512
152491384,http://d-nb.info/gnd/121015254
152490671,http://d-nb.info/gnd/121014258
152490205,http://d-nb.info/gnd/121013685
152489916,http://d-nb.info/gnd/121013332
152489878,http://d-nb.info/gnd/121013294
152487867,http://d-nb.info/gnd/121010716
152487859,http://d-nb.info/gnd/121010708
152487689,http://d-nb.info/gnd/12101052X
152484604,http://d-nb.info/gnd/121006158
152483640,http://d-nb.info/gnd/121005135
152483543,http://d-nb.info/gnd/121005011
152483071,http://d-nb.info/gnd/121004465
152481044,http://d-nb.info/gnd/121002128
152478701,http://d-nb.info/gnd/120998742
152478132,http://d-nb.info/gnd/120997886
152476563,http://d-nb.info/gnd/120995352
152474439,http://d-nb.info/gnd/120992868
152474323,http://d-nb.info/gnd/120992736
152472029,http://d-nb.info/gnd/120989956
152471944,http://d-nb.info/gnd/120989867
152471626,http://d-nb.info/gnd/120989476
152469885,http://d-nb.info/gnd/12098752X
152468536,http://d-nb.info/gnd/120986051
15246851X,http://d-nb.info/gnd/120986035
152468226,http://d-nb.info/gnd/120985705
152465243,http://d-nb.info/gnd/120982218
152465065,http://d-nb.info/gnd/120982005
152464522,http://d-nb.info/gnd/12098136X
152463011,http://d-nb.info/gnd/120979721
152461825,http://d-nb.info/gnd/120978253
152460950,http://d-nb.info/gnd/120976900
152460780,http://d-nb.info/gnd/120976633
152458379,http://d-nb.info/gnd/120973391
152457658,http://d-nb.info/gnd/12097245X
15245764X,http://d-nb.info/gnd/120972425
152457402,http://d-nb.info/gnd/120971895
152456465,http://d-nb.info/gnd/120970821
152455094,http://d-nb.info/gnd/120969319
152454128,http://d-nb.info/gnd/120968118
152453938,http://d-nb.info/gnd/12096788X
15245361X,http://d-nb.info/gnd/120967510
152453547,http://d-nb.info/gnd/120967448
152453490,http://d-nb.info/gnd/120967391
152452796,http://d-nb.info/gnd/120966522
152451749,http://d-nb.info/gnd/12096516X
152451676,http://d-nb.info/gnd/120965062
152451269,http://d-nb.info/gnd/120964546
152450777,http://d-nb.info/gnd/120964031
15245067X,http://d-nb.info/gnd/120963930
152449965,http://d-nb.info/gnd/120963191
152449280,http://d-nb.info/gnd/120962268
152448845,http://d-nb.info/gnd/120961652
152448055,http://d-nb.info/gnd/120960672
152447903,http://d-nb.info/gnd/120960524
152447628,http://d-nb.info/gnd/120960087
152447458,http://d-nb.info/gnd/120959860
152447415,http://d-nb.info/gnd/12095981X
152447180,http://d-nb.info/gnd/120959275
152445269,http://d-nb.info/gnd/120956640
152445129,http://d-nb.info/gnd/120956454
152443894,http://d-nb.info/gnd/120954702
152443827,http://d-nb.info/gnd/120954613
152443819,http://d-nb.info/gnd/120954605
152442162,http://d-nb.info/gnd/120952289
152441654,http://d-nb.info/gnd/120951622
15244162X,http://d-nb.info/gnd/120951592
152440674,http://d-nb.info/gnd/12095043X
152440275,http://d-nb.info/gnd/120949962
152440054,http://d-nb.info/gnd/120949725
15243576X,http://d-nb.info/gnd/120944898
152434860,http://d-nb.info/gnd/120943697
152434291,http://d-nb.info/gnd/120943018
152433856,http://d-nb.info/gnd/12094250X
152433759,http://d-nb.info/gnd/120942348
152433627,http://d-nb.info/gnd/120942127
152430237,http://d-nb.info/gnd/120937506
152429603,http://d-nb.info/gnd/120936461
152429204,http://d-nb.info/gnd/120935872
152429190,http://d-nb.info/gnd/120935864
152428283,http://d-nb.info/gnd/120934604
15242816X,http://d-nb.info/gnd/120934361
152427732,http://d-nb.info/gnd/120933586
152427708,http://d-nb.info/gnd/120933535
152427481,http://d-nb.info/gnd/120933209
152427228,http://d-nb.info/gnd/120932911
152426426,http://d-nb.info/gnd/120931885
152426167,http://d-nb.info/gnd/120931532
152425268,http://d-nb.info/gnd/120930498
152422730,http://d-nb.info/gnd/120927357
152422005,http://d-nb.info/gnd/120926350
152419616,http://d-nb.info/gnd/120923475
152418814,http://d-nb.info/gnd/120922606
152416374,http://d-nb.info/gnd/120919583
152415815,http://d-nb.info/gnd/120918986
152415645,http://d-nb.info/gnd/120918811
152412417,http://d-nb.info/gnd/120915081
152408827,http://d-nb.info/gnd/120909952
152407596,http://d-nb.info/gnd/120908069
152406700,http://d-nb.info/gnd/120906805
152405127,http://d-nb.info/gnd/120904640
152404406,http://d-nb.info/gnd/120903849
152404384,http://d-nb.info/gnd/120903822
152403671,http://d-nb.info/gnd/120902796
152403019,http://d-nb.info/gnd/120901994
152401733,http://d-nb.info/gnd/120900513
152400419,http://d-nb.info/gnd/120898837
152396926,http://d-nb.info/gnd/120894440
152395563,http://d-nb.info/gnd/120892758
152395059,http://d-nb.info/gnd/120891751
152394273,http://d-nb.info/gnd/120890518
152393455,http://d-nb.info/gnd/12088917X
152392866,http://d-nb.info/gnd/120887967
152392386,http://d-nb.info/gnd/120887398
152391797,http://d-nb.info/gnd/120886650
152388613,http://d-nb.info/gnd/12088285X
152388397,http://d-nb.info/gnd/120882574
152387889,http://d-nb.info/gnd/120881985
152387749,http://d-nb.info/gnd/120881837
152386912,http://d-nb.info/gnd/120880458
152386769,http://d-nb.info/gnd/12088030X
152384626,http://d-nb.info/gnd/120877570
152381732,http://d-nb.info/gnd/12087394X
152380116,http://d-nb.info/gnd/120871270
152379568,http://d-nb.info/gnd/120870584
152379509,http://d-nb.info/gnd/120870509
152379096,http://d-nb.info/gnd/120869985
152377735,http://d-nb.info/gnd/120868385
152377271,http://d-nb.info/gnd/120867648
152376801,http://d-nb.info/gnd/120866986
152376011,http://d-nb.info/gnd/120865475
152374523,http://d-nb.info/gnd/120863464
152374477,http://d-nb.info/gnd/120863405
152373225,http://d-nb.info/gnd/120861917
152372768,http://d-nb.info/gnd/120861410
152371826,http://d-nb.info/gnd/120859858
152370226,http://d-nb.info/gnd/120857782
152370021,http://d-nb.info/gnd/120857588
152369503,http://d-nb.info/gnd/120857049
152369406,http://d-nb.info/gnd/120856921
152368329,http://d-nb.info/gnd/120855607
152367810,http://d-nb.info/gnd/120855062
152367357,http://d-nb.info/gnd/120854554
152367292,http://d-nb.info/gnd/120854473
152367276,http://d-nb.info/gnd/120854449
152367195,http://d-nb.info/gnd/120854325
152366946,http://d-nb.info/gnd/120853892
152366938,http://d-nb.info/gnd/120853884
152365508,http://d-nb.info/gnd/120852004
152365427,http://d-nb.info/gnd/12085189X
152364188,http://d-nb.info/gnd/120850532
152363564,http://d-nb.info/gnd/12084981X
152363173,http://d-nb.info/gnd/12084933X
152362983,http://d-nb.info/gnd/120849097
152360581,http://d-nb.info/gnd/120846055
152360565,http://d-nb.info/gnd/120846039
152359109,http://d-nb.info/gnd/120844044
152358889,http://d-nb.info/gnd/120843722
152357645,http://d-nb.info/gnd/120842297
152357564,http://d-nb.info/gnd/120842211
152357351,http://d-nb.info/gnd/120841975
152356754,http://d-nb.info/gnd/12084088X
15235624X,http://d-nb.info/gnd/120840014
152355839,http://d-nb.info/gnd/120839547
152354859,http://d-nb.info/gnd/120838435
15235428X,http://d-nb.info/gnd/120837773
15235364X,http://d-nb.info/gnd/120837064
152352775,http://d-nb.info/gnd/120836068
152349944,http://d-nb.info/gnd/120832496
152349510,http://d-nb.info/gnd/120831937
152349448,http://d-nb.info/gnd/120831864
152349332,http://d-nb.info/gnd/120831732
152348581,http://d-nb.info/gnd/120830914
152348484,http://d-nb.info/gnd/120830809
15234764X,http://d-nb.info/gnd/120829851
152347488,http://d-nb.info/gnd/12082969X
152347437,http://d-nb.info/gnd/120829649
152346112,http://d-nb.info/gnd/120827905
152345493,http://d-nb.info/gnd/120827115
152344977,http://d-nb.info/gnd/120826364
152342583,http://d-nb.info/gnd/120823306
152342486,http://d-nb.info/gnd/120823179
152339582,http://d-nb.info/gnd/120819406
152339477,http://d-nb.info/gnd/120819201
152338772,http://d-nb.info/gnd/120818264
152337520,http://d-nb.info/gnd/120816571
152337431,http://d-nb.info/gnd/120816474
152336168,http://d-nb.info/gnd/120815028
152335838,http://d-nb.info/gnd/120814560
152334580,http://d-nb.info/gnd/120812975
152334521,http://d-nb.info/gnd/120812908
152333762,http://d-nb.info/gnd/120811944
15233341X,http://d-nb.info/gnd/120811448
152333274,http://d-nb.info/gnd/120811278
152332219,http://d-nb.info/gnd/120809877
152331786,http://d-nb.info/gnd/120809400
15233176X,http://d-nb.info/gnd/120809389
152331255,http://d-nb.info/gnd/120808730
152330895,http://d-nb.info/gnd/120808269
152329919,http://d-nb.info/gnd/12080722X
152328580,http://d-nb.info/gnd/120805650
152326103,http://d-nb.info/gnd/120802678
152325271,http://d-nb.info/gnd/120801663
15232450X,http://d-nb.info/gnd/120800675
152323201,http://d-nb.info/gnd/120799014
152321837,http://d-nb.info/gnd/120797372
15232013X,http://d-nb.info/gnd/120795493
152317570,http://d-nb.info/gnd/120792583
152317546,http://d-nb.info/gnd/120792559
152316140,http://d-nb.info/gnd/120790955
152315160,http://d-nb.info/gnd/120789825
152314970,http://d-nb.info/gnd/120789604
152314733,http://d-nb.info/gnd/120789329
152314040,http://d-nb.info/gnd/120788489
152313303,http://d-nb.info/gnd/120787660
152312757,http://d-nb.info/gnd/120786885
152311831,http://d-nb.info/gnd/120785781
152310657,http://d-nb.info/gnd/120784351
152310630,http://d-nb.info/gnd/120784335
152309861,http://d-nb.info/gnd/120783517
152308504,http://d-nb.info/gnd/120781824
152306560,http://d-nb.info/gnd/120779579
152306285,http://d-nb.info/gnd/120779250
152305904,http://d-nb.info/gnd/120778823
152305483,http://d-nb.info/gnd/120778270
152303375,http://d-nb.info/gnd/120775875
152302921,http://d-nb.info/gnd/120775360
15230200X,http://d-nb.info/gnd/120774291
152301429,http://d-nb.info/gnd/12077352X
152300813,http://d-nb.info/gnd/120772590
152299467,http://d-nb.info/gnd/120770806
152299432,http://d-nb.info/gnd/120770768
152299157,http://d-nb.info/gnd/12077044X
152298908,http://d-nb.info/gnd/120770105
152298789,http://d-nb.info/gnd/120769972
152298576,http://d-nb.info/gnd/120769743
152298355,http://d-nb.info/gnd/120769514
152297839,http://d-nb.info/gnd/120768933
152297766,http://d-nb.info/gnd/120768860
15229760X,http://d-nb.info/gnd/120768704
152297553,http://d-nb.info/gnd/12076864X
152297286,http://d-nb.info/gnd/120768267
152296700,http://d-nb.info/gnd/120767503
152295925,http://d-nb.info/gnd/120766590
152295755,http://d-nb.info/gnd/120766418
152295712,http://d-nb.info/gnd/120766361
152294740,http://d-nb.info/gnd/120765233
15229418X,http://d-nb.info/gnd/120764601
152292934,http://d-nb.info/gnd/120763230
152291180,http://d-nb.info/gnd/12076122X
152291016,http://d-nb.info/gnd/120761009
152290575,http://d-nb.info/gnd/120760525
152290192,http://d-nb.info/gnd/120760061
152287639,http://d-nb.info/gnd/120756730
152286721,http://d-nb.info/gnd/120755637
152286705,http://d-nb.info/gnd/120755602
152286071,http://d-nb.info/gnd/120754800
152285415,http://d-nb.info/gnd/120754053
152285121,http://d-nb.info/gnd/120753618
152283838,http://d-nb.info/gnd/120752190
152281665,http://d-nb.info/gnd/120749858
152280111,http://d-nb.info/gnd/120748177
152279962,http://d-nb.info/gnd/120748010
15227992X,http://d-nb.info/gnd/120747960
152279644,http://d-nb.info/gnd/120747588
153731540,http://d-nb.info/gnd/122604466
15372885X,http://d-nb.info/gnd/122600940
153728175,http://d-nb.info/gnd/122600088
153721693,http://d-nb.info/gnd/122591801
153719109,http://d-nb.info/gnd/122588495
153717815,http://d-nb.info/gnd/122586980
153717807,http://d-nb.info/gnd/122586972
153717254,http://d-nb.info/gnd/122586255
153716762,http://d-nb.info/gnd/122585712
153716460,http://d-nb.info/gnd/122585356
153716282,http://d-nb.info/gnd/122585119
153716177,http://d-nb.info/gnd/122584961
153715855,http://d-nb.info/gnd/122584562
153715707,http://d-nb.info/gnd/122584406
153715022,http://d-nb.info/gnd/12258337X
153714417,http://d-nb.info/gnd/122582535
15371221X,http://d-nb.info/gnd/122579534
153707631,http://d-nb.info/gnd/122574052
153707534,http://d-nb.info/gnd/122573935
153705442,http://d-nb.info/gnd/122571371
153705426,http://d-nb.info/gnd/122571355
153700513,http://d-nb.info/gnd/122565436
153697571,http://d-nb.info/gnd/122562003
153696524,http://d-nb.info/gnd/122560817
153694874,http://d-nb.info/gnd/122558456
153694637,http://d-nb.info/gnd/122558162
153694602,http://d-nb.info/gnd/12255812X
153694114,http://d-nb.info/gnd/122557476
153692820,http://d-nb.info/gnd/122555821
153691514,http://d-nb.info/gnd/122554183
153690739,http://d-nb.info/gnd/122553160
153690380,http://d-nb.info/gnd/122552695
153690356,http://d-nb.info/gnd/122552636
153690100,http://d-nb.info/gnd/122552318
15368917X,http://d-nb.info/gnd/122551206
153689013,http://d-nb.info/gnd/122551036
153688882,http://d-nb.info/gnd/122550897
153688343,http://d-nb.info/gnd/122550129
15368786X,http://d-nb.info/gnd/122549600
153687290,http://d-nb.info/gnd/122548965
153686758,http://d-nb.info/gnd/122548256
153686154,http://d-nb.info/gnd/122547497
153686146,http://d-nb.info/gnd/122547489
153685867,http://d-nb.info/gnd/122547071
153684909,http://d-nb.info/gnd/122546024
153684690,http://d-nb.info/gnd/122545796
153684585,http://d-nb.info/gnd/122545656
153683740,http://d-nb.info/gnd/122543955
153682302,http://d-nb.info/gnd/122542096
15368223X,http://d-nb.info/gnd/122541995
153681438,http://d-nb.info/gnd/122541073
153680288,http://d-nb.info/gnd/122539702
153679816,http://d-nb.info/gnd/122539109
153674199,http://d-nb.info/gnd/122532015
153672358,http://d-nb.info/gnd/122529197
153672145,http://d-nb.info/gnd/122528794
153671661,http://d-nb.info/gnd/12252800X
153671238,http://d-nb.info/gnd/122527461
153670908,http://d-nb.info/gnd/122526961
153670002,http://d-nb.info/gnd/122525671
153667486,http://d-nb.info/gnd/122522591
153667435,http://d-nb.info/gnd/122522532
153663103,http://d-nb.info/gnd/122516745
153662581,http://d-nb.info/gnd/122515900
153661720,http://d-nb.info/gnd/122514351
153660724,http://d-nb.info/gnd/122513037
153660589,http://d-nb.info/gnd/122512898
153659963,http://d-nb.info/gnd/122512154
153659947,http://d-nb.info/gnd/122512111
153659920,http://d-nb.info/gnd/122512081
153659122,http://d-nb.info/gnd/122510941
15365886X,http://d-nb.info/gnd/122510577
153658045,http://d-nb.info/gnd/122509528
153656581,http://d-nb.info/gnd/122507223
153656565,http://d-nb.info/gnd/122507193
153655666,http://d-nb.info/gnd/122505948
153654546,http://d-nb.info/gnd/12250416X
153654376,http://d-nb.info/gnd/122503961
153652950,http://d-nb.info/gnd/122502159
153652713,http://d-nb.info/gnd/122501764
153652705,http://d-nb.info/gnd/122501756
153652071,http://d-nb.info/gnd/122500741
153651652,http://d-nb.info/gnd/122500296
153650818,http://d-nb.info/gnd/122498933
153650249,http://d-nb.info/gnd/122497805
153650222,http://d-nb.info/gnd/122497783
153649984,http://d-nb.info/gnd/122497449
153649968,http://d-nb.info/gnd/122497392
15364964X,http://d-nb.info/gnd/122496884
153648899,http://d-nb.info/gnd/122496000
153648813,http://d-nb.info/gnd/122495926
153648384,http://d-nb.info/gnd/122495276
153647566,http://d-nb.info/gnd/122494229
153647248,http://d-nb.info/gnd/122493796
15364723X,http://d-nb.info/gnd/122493788
