https://www.haskala-library.net/people/levy-elie-%D7%90%D7%9C%D7%99%D7%94%D7%95-%D7%97%D7%9C%D7%A4%D7%9F,"Levy, Elie - ????? ????",312042257,http://viaf.org/viaf/46904538,http://d-nb.info/gnd/1015979459
https://www.haskala-library.net/people/lindau-baruch-ben-jehuda-l%C3%B6b,"Lindau, Baruch ben Jehuda Löb",None,https://viaf.org/viaf/7126600,None 
https://www.haskala-library.net/people/l%C3%B6we-joel-%D7%91%D7%A8%D7%99%D7%9C-%D7%99%D7%95%D7%90%D7%9C,"Löwe, Joel - ???""?, ????",49996113,https://viaf.org/viaf/49996113,http://d-nb.info/gnd/117165859
https://www.haskala-library.net/people/lowe-johann-michael-siegfried,"Lowe, Johann Michael Siegfried",305145319,https://viaf.org/viaf/19950227,http://d-nb.info/gnd/101984759X
https://www.haskala-library.net/people/l%C3%B6wysohn-salomon-%D7%9C%D7%95%D7%95%D7%99%D7%96%D7%95%D7%9F-%D7%A9%D7%9C%D7%9E%D7%94,"Löwysohn, Salomon - ???????, ????",None,https://viaf.org/viaf/45105239,http://d-nb.info/gnd/119141329
https://www.haskala-library.net/people/luzzatto-ephraim-%D7%9C%D7%95%D7%A6%D7%98%D7%95-%D7%90%D7%A4%D7%A8%D7%99%D7%9D,"Luzzatto, Ephraim - ?????, ?????",312413808,https://viaf.org/viaf/120789685,http://d-nb.info/gnd/136389120
https://www.haskala-library.net/people/maimon-salomon-%D7%9E%D7%99%D7%9E%D7%95%D7%9F-%D7%A9%D7%9C%D7%9E%D7%94,"Maimon, Salomon - ?????, ????",313323284,https://viaf.org/viaf/68940347,http://d-nb.info/gnd/11857647X
https://www.haskala-library.net/people/marcus-ilfeld-hartog-hirsch-%D7%9E%D7%A8%D7%A7%D7%95%D7%A1-%D7%A6%D7%91%D7%99-%D7%94%D7%99%D7%A8%D7%A9-%D7%91%D7%9F-%D7%9E%D7%A8%D7%93%D7%9B%D7%99,"Marcus (Ilfeld), Hartog (Hirsch) - ?????, ??? ???? ?? ?????",None,None,None
https://www.haskala-library.net/people/marcuse-moses-%D7%9E%D7%A8%D7%A7%D7%95%D7%96%D7%99-%D7%9E%D7%A9%D7%94,"Marcuse, Moses - ??????, ???",88295606,http://viaf.org/viaf/88295606,None 
https://www.haskala-library.net/people/matthieu-levi,"Matthieu, Levi",309602397,https://viaf.org/viaf/309602397,http://d-nb.info/gnd/1052797563
https://www.haskala-library.net/people/meldola-abraham-%D7%9E%D7%99%D7%9C%D7%93%D7%95%D7%9C%D7%94-%D7%90%D7%91%D7%A8%D7%94%D7%9D,"Meldola, Abraham - ???????, ?????",304951299,http://viaf.org/viaf/304951299,None 
https://www.haskala-library.net/people/Mendelssohn-Moses,Mendelssohn Moses,313382185,https://viaf.org/viaf/19681378,http://d-nb.info/gnd/118580744
